Employee_ID,Cluster,Job_Family,Age_Bucket,Generation,Gender,Tenure_Bucket,Grade_Bucket,Latest_Rating,No_Of_Promos,Compensation_Ratio_Bucket,Team_Change,Title_Change,Manager_Change,Total_Span,Manager_Age,Manager_Gender,Manager_Generation,Manager_Tenure_Bukcet,Manager_Total_Span,Manager_latest_Rating,Manager_Grade_Bucket,latest_Increment,Career Development,Change Management,Collaboration,Commit,Communication,Enabling Infrastructure,Ethics,Inclusion & Diversity,Leadership,Openness,People Manager,Performance,Respect,Role Clarity,Strategy & Direction,Talent & Staffing,Total Rewards,Values - Audacity,Values - Bias for Action,Values - Customer First,Work-Life Balance,NPS_Score,TSLP Bucket,Employee Status,Emp Stat
135876,Flipkart Group,Fire Safety and Security,40-44 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,1+,0,0,1,0,35,M,Gen Y,3-4 Yrs,2,EE,10--11,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139450,UAR,Design- UI/UX,30-34 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.9 - 1,0,0,0,0,43,M,Gen X,1-2 Yrs,7,EE,12--13,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
111065,Flipkart Group,Fire Safety and Security,Above 50 Years,Gen X,M,2-3 Yrs,8--9,ME,0,0.7 - 0.8,0,0,3,0,43,M,Gen X,1-2 Yrs,1,ME,8--9,7.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
139654,SSE,Software Development Engineering,25-29 Years,Gen Z,F,1-2 Yrs,8--9,ME,0,0.8 - 0.9,0,0,2,0,38,M,Gen Y,6 Months - 1 Yr,12,ME,12--13,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139814,Flipkart Corp,Business Finance,35-39 Years,Gen Y,M,1-2 Yrs,12--13,ME,0,0.7 - 0.8,0,0,1,0,34,M,Gen Y,Above 5 Yrs,4,OP,14--15,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
129031,SSE,UI Engineering,25-29 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.9 - 1,1,0,2,0,32,M,Gen Y,1-2 Yrs,19,ME,12--13,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
140472,CDO&M3,Buying,35-39 Years,Gen Y,F,1-2 Yrs,10--11,ME,0,1+,0,0,0,0,39,M,Gen Y,Above 5 Yrs,5,ME,12--13,4.4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140506,SXP,Software Development Engineering,25-29 Years,Gen Z,M,1-2 Yrs,8--9,ME,0,1+,2,0,0,0,36,M,Gen Y,Above 5 Yrs,9,ME,10--11,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140509,Hyperlocal,Executive Assistant,30-34 Years,Gen Y,F,1-2 Yrs,8--9,ME,0,0.7 - 0.8,0,0,0,0,38,M,Gen Y,Above 5 Yrs,10,ME,16 & Above,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140554,SXP,Software Development Engineering,25-29 Years,Gen Z,M,1-2 Yrs,8--9,EE,0,0.9 - 1,1,0,0,0,36,M,Gen Y,Above 5 Yrs,9,ME,10--11,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140596,Flipkart Group,Ethics & Compliance,30-34 Years,Gen Y,F,1-2 Yrs,10--11,ME,0,0.7 - 0.8,0,0,1,0,32,M,Gen Y,1-2 Yrs,3,EE,12--13,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
129113,IT,IT Mobility,30-34 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.8 - 0.9,1,0,0,0,44,M,Gen X,2-3 Yrs,4,ME,12--13,9.3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140685,MPO,Business Development,30-34 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.7 - 0.8,1,0,0,0,32,M,Gen Y,1-2 Yrs,8,ME,10--11,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140686,Externalization,Software Development Engineering,25-29 Years,Gen Y,M,6 Months - 1 Yr,8--9,ME,0,0.9 - 1,1,0,1,0,32,M,Gen Y,Above 5 Yrs,20,OP,12--13,8.4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140787,Externalization,Software Development Engineering,25-29 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.9 - 1,1,0,0,0,32,M,Gen Y,Above 5 Yrs,20,OP,12--13,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
129277,Flipkart Corp,Analytics,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.8 - 0.9,0,0,2,0,35,M,Gen Y,Above 5 Yrs,8,EE,12--13,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
137078,UAR,Design - Creatives,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.8 - 0.9,2,0,2,0,32,M,Gen Y,Above 5 Yrs,11,ME,12--13,7.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137153,CFP,Operations Engineering,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.8 - 0.9,0,0,1,0,32,M,Gen Y,6 Months - 1 Yr,13,ME,12--13,7.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141033,SSE,Software Development Engineering,25-29 Years,Gen Y,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,2,0,33,M,Gen Y,Above 5 Yrs,9,ME,10--11,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141323,UAR,Software Development Engineering,20-24 Years,Gen Z,F,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,2,0,2,0,39,M,Gen Y,1-2 Yrs,20,ME,12--13,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137155,Flipkart Group,Fire Safety and Security,30-34 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.9 - 1,0,0,3,0,36,M,Gen Y,Above 5 Yrs,7,ME,10--11,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137164,UAR,Software Development Engineering,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.8 - 0.9,1,0,2,0,32,M,Gen Y,Above 5 Yrs,17,ME,12--13,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141487,Flipkart Wholesale,Software Development Engineering,25-29 Years,Gen Y,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,1,0,35,M,Gen Y,6 Months - 1 Yr,6,ME,12--13,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
134322,SSE,Data Scientist,25-29 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.7 - 0.8,3,0,4,0,44,M,Gen X,6 Months - 1 Yr,16,ME,14--15,14.3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
141839,Flipkart Wholesale,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,1,0,37,M,Gen Y,Above 5 Yrs,16,OP,14--15,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
141848,UAR,Software Development Engineering,20-24 Years,Gen Z,F,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,2,0,34,M,Gen Y,2-3 Yrs,5,ME,10--11,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
141850,UAR,Software Development Engineering,25-29 Years,Gen Z,F,6 Months - 1 Yr,8--9,ME,0,0.9 - 1,0,0,1,0,39,M,Gen Y,2-3 Yrs,21,ME,12--13,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
141854,SXP,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,2,0,2,0,41,M,Gen Y,1-2 Yrs,29,ME,12--13,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
141989,UAR,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,1,0,39,M,Gen Y,1-2 Yrs,20,ME,12--13,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
142085,SSE,UI Engineering,25-29 Years,Gen Y,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,1,0,32,M,Gen Y,1-2 Yrs,19,ME,12--13,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
142343,CDO&M3,Business Quality,30-34 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.6 - 0.7,0,0,0,0,41,M,Gen Y,2-3 Yrs,7,ME,12--13,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
137296,Flipkart Group,Fire Safety and Security,35-39 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.9 - 1,0,0,3,0,40,M,Gen Y,Above 5 Yrs,6,EE,10--11,9.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137489,UAR,Software Development Engineering,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.9 - 1,1,0,3,0,33,M,Gen Y,2-3 Yrs,22,EE,12--13,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
134571,Flipkart Group,Graphic Designing,25-29 Years,Gen Y,F,1-2 Yrs,8--9,ME,0,0.7 - 0.8,1,0,0,0,47,M,Gen X,Above 5 Yrs,3,EE,12--13,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
137670,Flipkart Group,Fire Safety and Security,45-49 Years,Gen X,M,1-2 Yrs,8--9,EE,0,0.6 - 0.7,0,0,1,0,56,M,Gen X,Above 5 Yrs,3,ME,10--11,11,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
134842,CDO&M3,Buying,40-44 Years,Gen X,F,1-2 Yrs,12--13,ME,0,0.8 - 0.9,0,0,2,0,39,M,Gen Y,Above 5 Yrs,7,EE,12--13,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
134863,Flipkart Group,Procurement,35-39 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.9 - 1,0,0,1,0,33,M,Gen Y,3-4 Yrs,3,ME,8--9,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
113663,CDO&M3,Executive Assistant,35-39 Years,Gen Y,F,2-3 Yrs,8--9,EE,0,0.9 - 1,0,0,0,0,40,M,Gen Y,Above 5 Yrs,8,EE,16 & Above,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
137755,MPO,Business Development,25-29 Years,Gen Y,F,1-2 Yrs,10--11,ME,0,0.6 - 0.7,1,0,1,0,33,M,Gen Y,1-2 Yrs,6,EE,12--13,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
138149,Flipkart Group,Fire Safety and Security,30-34 Years,Gen Y,F,1-2 Yrs,8--9,ME,0,0.6 - 0.7,0,0,0,0,50,M,Gen X,4-5 Yrs,13,EE,14--15,12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
146144,eKart,Large Operations,30-34 Years,Gen Y,M,6 Months - 1 Yr,8--9,ME,0,0.1 - 0.6,0,0,0,0,35,M,Gen Y,Above 5 Yrs,15,ME,10--11,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
138409,CX,CX Training,35-39 Years,Gen Y,F,1-2 Yrs,8--9,ME,0,0.7 - 0.8,0,0,1,0,44,M,Gen X,6 Months - 1 Yr,3,ME,10--11,7.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
138464,Flipkart Group,Ethics & Compliance,30-34 Years,Gen Y,F,1-2 Yrs,10--11,ME,0,0.6 - 0.7,0,0,0,0,42,M,Gen X,2-3 Yrs,8,EE,14--15,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
146479,Flipkart Group,Ethics & Compliance,35-39 Years,Gen Y,M,1-2 Yrs,12--13,ME,0,0.8 - 0.9,0,0,0,0,41,M,Gen Y,6 Months - 1 Yr,3,ME,14--15,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
135863,Flipkart Group,Accounting,30-34 Years,Gen Y,M,1-2 Yrs,10--11,EE,0,0.8 - 0.9,1,0,1,0,35,M,Gen Y,1-2 Yrs,6,ME,12--13,9.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
138871,CX,Quality - eKart,35-39 Years,Gen Y,F,1-2 Yrs,10--11,ME,0,0.8 - 0.9,0,0,1,0,36,M,Gen Y,Above 5 Yrs,8,EE,14--15,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
136388,Flipkart Group,Fire Safety and Security,30-34 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.6 - 0.7,0,0,0,0,38,M,Gen Y,1-2 Yrs,3,EE,10--11,11,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139001,CDO&M3,Brand Manager,30-34 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.8 - 0.9,0,0,1,0,31,M,Gen Y,2-3 Yrs,2,OP,10--11,12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
136755,SXP,Business Operations,30-34 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,1+,2,0,1,0,37,M,Gen Y,2-3 Yrs,7,EE,10--11,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139282,Flipkart Group,Accounting,25-29 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.7 - 0.8,1,0,2,0,41,M,Gen Y,3-4 Yrs,7,ME,14--15,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137082,SXP,Software Development Engineering,30-34 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.9 - 1,1,0,2,0,44,M,Gen X,Above 5 Yrs,16,ME,12--13,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137106,UAR,Software Development Engineering,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.9 - 1,1,0,2,0,32,M,Gen Y,Above 5 Yrs,17,ME,12--13,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139815,Flipkart Group,Accounting,25-29 Years,Gen Z,F,1-2 Yrs,8--9,ME,0,0.7 - 0.8,1,0,2,0,30,M,Gen Y,3-4 Yrs,9,ME,10--11,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137505,Flipkart Group,Fire Safety and Security,30-34 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.7 - 0.8,0,0,2,0,40,M,Gen Y,Above 5 Yrs,6,EE,10--11,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137593,FSG,Software Development Engineering,20-24 Years,Gen Z,M,1-2 Yrs,8--9,ME,0,0.9 - 1,1,0,2,0,39,M,Gen Y,Above 5 Yrs,14,ME,12--13,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
137803,UAR,Software Development Engineering,30-34 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.8 - 0.9,2,0,0,0,36,M,Gen Y,Above 5 Yrs,10,EE,12--13,11,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
138004,Flipkart Group,Ethics & Compliance,45-49 Years,Gen X,M,1-2 Yrs,12--13,ME,0,0.8 - 0.9,0,0,1,0,41,M,Gen Y,6 Months - 1 Yr,3,ME,14--15,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
138022,CDO&M3,Brand Manager,25-29 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.8 - 0.9,0,0,2,0,33,M,Gen Y,0-3 Months,2,ME,12--13,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140606,CDO&M3,Marketing,25-29 Years,Gen Y,F,1-2 Yrs,8--9,ME,0,0.7 - 0.8,1,0,2,0,34,M,Gen Y,2-3 Yrs,3,EE,10--11,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140636,CDO&M3,Business Development,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.7 - 0.8,0,0,1,0,31,M,Gen Y,2-3 Yrs,1,ME,10--11,7.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140664,Flipkart Corp,Analytics,25-29 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,0,0,36,M,Gen Y,Above 5 Yrs,9,ME,12--13,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
116804,OneTech Management,Executive Assistant,45-49 Years,Gen X,F,2-3 Yrs,8--9,MSE,0,1+,2,0,3,0,46,M,Gen X,3-4 Yrs,9,ME,16 & Above,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
138442,CDO&M3,Brand Manager,25-29 Years,Gen Z,F,1-2 Yrs,10--11,EE,0,0.9 - 1,0,0,2,0,35,M,Gen Y,3-4 Yrs,3,EE,12--13,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140687,Flipkart Corp,Analytics,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.8 - 0.9,1,0,1,0,36,M,Gen Y,Above 5 Yrs,8,ME,12--13,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140816,Flipkart Group,Ethics & Compliance,30-34 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.6 - 0.7,0,0,3,0,36,M,Gen Y,Above 5 Yrs,14,EE,14--15,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139290,UAR,Software Development Engineering,20-24 Years,Gen Z,M,1-2 Yrs,8--9,ME,0,0.8 - 0.9,1,0,1,0,31,M,Gen Y,6 Months - 1 Yr,3,ME,10--11,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139531,eKart,Projects - F & I - eKart,35-39 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.7 - 0.8,0,0,0,0,49,M,Gen X,2-3 Yrs,3,ME,12--13,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140825,Flipkart Group,Ethics & Compliance,25-29 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.7 - 0.8,0,0,0,0,32,M,Gen Y,1-2 Yrs,3,EE,12--13,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139672,Flipkart Group,Accounting,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.7 - 0.8,1,0,1,0,28,M,Gen Y,1-2 Yrs,3,OP,10--11,7.1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
139941,Flipkart Wholesale,Data Scientist,25-29 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.7 - 0.8,2,0,0,0,46,M,Gen X,Above 5 Yrs,15,ME,14--15,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140849,Flipkart Group,Accounting,25-29 Years,Gen Z,F,6 Months - 1 Yr,8--9,ME,0,0.7 - 0.8,0,0,0,0,37,M,Gen Y,2-3 Yrs,11,EE,12--13,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140019,eKart,Projects - F & I - eKart,30-34 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.6 - 0.7,1,0,1,0,57,M,Baby Boomers,Above 5 Yrs,6,ME,14--15,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140036,Externalization,Software Development Engineering,20-24 Years,Gen Z,F,1-2 Yrs,8--9,ME,0,0.9 - 1,2,0,0,0,32,M,Gen Y,Above 5 Yrs,20,OP,12--13,8.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140916,SSE,Product Management,25-29 Years,Gen Y,F,6 Months - 1 Yr,10--11,ME,0,0.6 - 0.7,2,0,1,0,35,M,Gen Y,3-4 Yrs,8,EE,14--15,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140951,UAR,Product Management,35-39 Years,Gen Y,M,6 Months - 1 Yr,12--13,EE,0,0.9 - 1,0,0,1,0,41,M,Gen Y,Above 5 Yrs,5,EE,14--15,8.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140654,Flipkart Corp,Business Finance,25-29 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.7 - 0.8,0,0,1,0,32,M,Gen Y,2-3 Yrs,2,OP,12--13,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141180,Flipkart Wholesale,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.9 - 1,0,0,1,0,35,M,Gen Y,6 Months - 1 Yr,6,ME,12--13,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141326,UAR,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,1,0,38,M,Gen Y,1-2 Yrs,12,ME,12--13,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140829,Flipkart Corp,Planning,25-29 Years,Gen Y,M,6 Months - 1 Yr,8--9,ME,0,0.7 - 0.8,0,0,1,0,34,M,Gen Y,2-3 Yrs,4,EE,12--13,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140949,UAR,Design- UI/UX,35-39 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.8 - 0.9,0,0,1,0,34,M,Gen Y,6 Months - 1 Yr,6,ME,12--13,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140968,UAR,Product Management,30-34 Years,Gen Y,M,6 Months - 1 Yr,12--13,ME,0,0.8 - 0.9,1,0,3,0,36,M,Gen Y,1-2 Yrs,4,ME,14--15,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141086,CFP,Product Management,30-34 Years,Gen Y,M,6 Months - 1 Yr,10--11,EE,0,0.9 - 1,0,0,0,0,38,M,Gen Y,4-5 Yrs,3,ME,12--13,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141203,Externalization,Product Management,30-34 Years,Gen Y,M,6 Months - 1 Yr,12--13,ME,0,0.8 - 0.9,1,0,0,0,45,M,Gen X,Above 5 Yrs,16,ME,16 & Above,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141210,Flipkart Group,Ethics & Compliance,35-39 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.7 - 0.8,0,0,2,0,36,M,Gen Y,Above 5 Yrs,14,EE,14--15,9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141853,Flipkart Wholesale,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,2,0,41,M,Gen Y,Above 5 Yrs,11,ME,14--15,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
141321,UAR,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,1,0,31,M,Gen Y,2-3 Yrs,12,EE,12--13,7.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141474,Flipkart Wholesale,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.9 - 1,0,0,1,0,41,M,Gen Y,Above 5 Yrs,11,ME,14--15,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
